# type_map_central.csv -- source cluster/annotation -> MaleCNS v1.0 type, for the two central-brain single-cell atlases.
# sources: davie2018 = Davie et al. 2018 Cell 174:982 (GEO GSE107451, 57k-cell 10x metadata `annotation`; Table S2 = mmc2.xlsx);
#          fca2022 = Li et al. 2022 Science 375:eabk2432, Fly Cell Atlas head 10x stringent loom col_attrs/annotation (FBbt terms).
# tier: exact = source label (or its type token) is a MaleCNS type name; alias = documented synonym of one type; fuzzy = the label names a
#       family that MaleCNS splits into several types, selected by the name rule in `rule` (re:regex | list:A|B); class = the label is a cell
#       class, MaleCNS side selected by class/subclass/nt columns or a curated list (`rule`); unmatched = no evidenced correspondence.
# One row per (source_name, malecns_type). n_cells_malecns = MaleCNS cells of that type; n_cells_source = cells/nuclei in the source cluster.
# Sex: davie2018 is mixed-sex (male 27,854 / female 29,048), fca2022 head is mixed (male 47,409 / female 49,105 / mix 4,013); MaleCNS is male.
# Built by scratchpad/build_central_map.py (session 10 NT integration workflow, source key central).
source,source_name,malecns_type,tier,evidence,n_cells_malecns,n_cells_source,rule
fca2022,antennal lobe projection neuron,VP5+VP3_l2PN,class,"FCA annotation (FBbt), 23 nuclei; MaleCNS class ALPN",2,23,query:klass == 'ALPN'
fca2022,antennal lobe projection neuron,VP5+Z_adPN,class,"FCA annotation (FBbt), 23 nuclei; MaleCNS class ALPN",2,23,query:klass == 'ALPN'
fca2022,antennal lobe projection neuron,V_ilPN,class,"FCA annotation (FBbt), 23 nuclei; MaleCNS class ALPN",2,23,query:klass == 'ALPN'
fca2022,antennal lobe projection neuron,V_l2PN,class,"FCA annotation (FBbt), 23 nuclei; MaleCNS class ALPN",2,23,query:klass == 'ALPN'
fca2022,Poxn neuron,ER1_a,class,FCA annotation 'Poxn neuron' (102 nuclei); Poxn+ dorsal cluster = EB ring neurons R1-R4 (Omoto 2019; Minocha 2017); mixed with deutocerebral Poxn neurons; MaleCNS ER1-ER4,11,102,re:^ER[1-4]
fca2022,Poxn neuron,ER1_b,class,FCA annotation 'Poxn neuron' (102 nuclei); Poxn+ dorsal cluster = EB ring neurons R1-R4 (Omoto 2019; Minocha 2017); mixed with deutocerebral Poxn neurons; MaleCNS ER1-ER4,13,102,re:^ER[1-4]
fca2022,Poxn neuron,ER1_c,class,FCA annotation 'Poxn neuron' (102 nuclei); Poxn+ dorsal cluster = EB ring neurons R1-R4 (Omoto 2019; Minocha 2017); mixed with deutocerebral Poxn neurons; MaleCNS ER1-ER4,4,102,re:^ER[1-4]
fca2022,Poxn neuron,ER2_a,class,FCA annotation 'Poxn neuron' (102 nuclei); Poxn+ dorsal cluster = EB ring neurons R1-R4 (Omoto 2019; Minocha 2017); mixed with deutocerebral Poxn neurons; MaleCNS ER1-ER4,12,102,re:^ER[1-4]
fca2022,Poxn neuron,ER2_b,class,FCA annotation 'Poxn neuron' (102 nuclei); Poxn+ dorsal cluster = EB ring neurons R1-R4 (Omoto 2019; Minocha 2017); mixed with deutocerebral Poxn neurons; MaleCNS ER1-ER4,4,102,re:^ER[1-4]
fca2022,Poxn neuron,ER2_c,class,FCA annotation 'Poxn neuron' (102 nuclei); Poxn+ dorsal cluster = EB ring neurons R1-R4 (Omoto 2019; Minocha 2017); mixed with deutocerebral Poxn neurons; MaleCNS ER1-ER4,20,102,re:^ER[1-4]
fca2022,Poxn neuron,ER2_d,class,FCA annotation 'Poxn neuron' (102 nuclei); Poxn+ dorsal cluster = EB ring neurons R1-R4 (Omoto 2019; Minocha 2017); mixed with deutocerebral Poxn neurons; MaleCNS ER1-ER4,5,102,re:^ER[1-4]
fca2022,Poxn neuron,ER3a_a,class,FCA annotation 'Poxn neuron' (102 nuclei); Poxn+ dorsal cluster = EB ring neurons R1-R4 (Omoto 2019; Minocha 2017); mixed with deutocerebral Poxn neurons; MaleCNS ER1-ER4,15,102,re:^ER[1-4]
fca2022,Poxn neuron,ER3a_b,class,FCA annotation 'Poxn neuron' (102 nuclei); Poxn+ dorsal cluster = EB ring neurons R1-R4 (Omoto 2019; Minocha 2017); mixed with deutocerebral Poxn neurons; MaleCNS ER1-ER4,6,102,re:^ER[1-4]
fca2022,Poxn neuron,ER3a_c,class,FCA annotation 'Poxn neuron' (102 nuclei); Poxn+ dorsal cluster = EB ring neurons R1-R4 (Omoto 2019; Minocha 2017); mixed with deutocerebral Poxn neurons; MaleCNS ER1-ER4,4,102,re:^ER[1-4]
fca2022,Poxn neuron,ER3a_d,class,FCA annotation 'Poxn neuron' (102 nuclei); Poxn+ dorsal cluster = EB ring neurons R1-R4 (Omoto 2019; Minocha 2017); mixed with deutocerebral Poxn neurons; MaleCNS ER1-ER4,5,102,re:^ER[1-4]
fca2022,Poxn neuron,ER3d_a,class,FCA annotation 'Poxn neuron' (102 nuclei); Poxn+ dorsal cluster = EB ring neurons R1-R4 (Omoto 2019; Minocha 2017); mixed with deutocerebral Poxn neurons; MaleCNS ER1-ER4,7,102,re:^ER[1-4]
fca2022,Poxn neuron,ER3d_b,class,FCA annotation 'Poxn neuron' (102 nuclei); Poxn+ dorsal cluster = EB ring neurons R1-R4 (Omoto 2019; Minocha 2017); mixed with deutocerebral Poxn neurons; MaleCNS ER1-ER4,20,102,re:^ER[1-4]
fca2022,Poxn neuron,ER3d_c,class,FCA annotation 'Poxn neuron' (102 nuclei); Poxn+ dorsal cluster = EB ring neurons R1-R4 (Omoto 2019; Minocha 2017); mixed with deutocerebral Poxn neurons; MaleCNS ER1-ER4,9,102,re:^ER[1-4]
fca2022,Poxn neuron,ER3d_d,class,FCA annotation 'Poxn neuron' (102 nuclei); Poxn+ dorsal cluster = EB ring neurons R1-R4 (Omoto 2019; Minocha 2017); mixed with deutocerebral Poxn neurons; MaleCNS ER1-ER4,11,102,re:^ER[1-4]
fca2022,Poxn neuron,ER3d_e,class,FCA annotation 'Poxn neuron' (102 nuclei); Poxn+ dorsal cluster = EB ring neurons R1-R4 (Omoto 2019; Minocha 2017); mixed with deutocerebral Poxn neurons; MaleCNS ER1-ER4,7,102,re:^ER[1-4]
fca2022,Poxn neuron,ER3m,class,FCA annotation 'Poxn neuron' (102 nuclei); Poxn+ dorsal cluster = EB ring neurons R1-R4 (Omoto 2019; Minocha 2017); mixed with deutocerebral Poxn neurons; MaleCNS ER1-ER4,18,102,re:^ER[1-4]
fca2022,Poxn neuron,ER3p_a,class,FCA annotation 'Poxn neuron' (102 nuclei); Poxn+ dorsal cluster = EB ring neurons R1-R4 (Omoto 2019; Minocha 2017); mixed with deutocerebral Poxn neurons; MaleCNS ER1-ER4,14,102,re:^ER[1-4]
fca2022,Poxn neuron,ER3p_b,class,FCA annotation 'Poxn neuron' (102 nuclei); Poxn+ dorsal cluster = EB ring neurons R1-R4 (Omoto 2019; Minocha 2017); mixed with deutocerebral Poxn neurons; MaleCNS ER1-ER4,4,102,re:^ER[1-4]
fca2022,Poxn neuron,ER3w_a,class,FCA annotation 'Poxn neuron' (102 nuclei); Poxn+ dorsal cluster = EB ring neurons R1-R4 (Omoto 2019; Minocha 2017); mixed with deutocerebral Poxn neurons; MaleCNS ER1-ER4,7,102,re:^ER[1-4]
fca2022,Poxn neuron,ER3w_b,class,FCA annotation 'Poxn neuron' (102 nuclei); Poxn+ dorsal cluster = EB ring neurons R1-R4 (Omoto 2019; Minocha 2017); mixed with deutocerebral Poxn neurons; MaleCNS ER1-ER4,18,102,re:^ER[1-4]
fca2022,Poxn neuron,ER3w_c,class,FCA annotation 'Poxn neuron' (102 nuclei); Poxn+ dorsal cluster = EB ring neurons R1-R4 (Omoto 2019; Minocha 2017); mixed with deutocerebral Poxn neurons; MaleCNS ER1-ER4,6,102,re:^ER[1-4]
fca2022,Poxn neuron,ER4d,class,FCA annotation 'Poxn neuron' (102 nuclei); Poxn+ dorsal cluster = EB ring neurons R1-R4 (Omoto 2019; Minocha 2017); mixed with deutocerebral Poxn neurons; MaleCNS ER1-ER4,26,102,re:^ER[1-4]
fca2022,Poxn neuron,ER4m,class,FCA annotation 'Poxn neuron' (102 nuclei); Poxn+ dorsal cluster = EB ring neurons R1-R4 (Omoto 2019; Minocha 2017); mixed with deutocerebral Poxn neurons; MaleCNS ER1-ER4,11,102,re:^ER[1-4]
fca2022,olfactory receptor neuron,ORN_D,class,FCA annotation (FBbt); MaleCNS class olfactory (ORN_* types),28,1364,re:^ORN_
fca2022,olfactory receptor neuron,ORN_DA1,class,FCA annotation (FBbt); MaleCNS class olfactory (ORN_* types),204,1364,re:^ORN_
fca2022,olfactory receptor neuron,ORN_DA2,class,FCA annotation (FBbt); MaleCNS class olfactory (ORN_* types),48,1364,re:^ORN_
fca2022,olfactory receptor neuron,ORN_DA3,class,FCA annotation (FBbt); MaleCNS class olfactory (ORN_* types),34,1364,re:^ORN_
fca2022,olfactory receptor neuron,ORN_DA4l,class,FCA annotation (FBbt); MaleCNS class olfactory (ORN_* types),33,1364,re:^ORN_
fca2022,olfactory receptor neuron,ORN_DA4m,class,FCA annotation (FBbt); MaleCNS class olfactory (ORN_* types),35,1364,re:^ORN_
fca2022,olfactory receptor neuron,ORN_DC1,class,FCA annotation (FBbt); MaleCNS class olfactory (ORN_* types),32,1364,re:^ORN_
fca2022,olfactory receptor neuron,ORN_DC2,class,FCA annotation (FBbt); MaleCNS class olfactory (ORN_* types),22,1364,re:^ORN_
fca2022,olfactory receptor neuron,ORN_DC3,class,FCA annotation (FBbt); MaleCNS class olfactory (ORN_* types),35,1364,re:^ORN_
fca2022,olfactory receptor neuron,ORN_DC4,class,FCA annotation (FBbt); MaleCNS class olfactory (ORN_* types),23,1364,re:^ORN_
fca2022,olfactory receptor neuron,ORN_DL1,class,FCA annotation (FBbt); MaleCNS class olfactory (ORN_* types),83,1364,re:^ORN_
fca2022,olfactory receptor neuron,ORN_DL2d,class,FCA annotation (FBbt); MaleCNS class olfactory (ORN_* types),15,1364,re:^ORN_
fca2022,olfactory receptor neuron,ORN_DL2v,class,FCA annotation (FBbt); MaleCNS class olfactory (ORN_* types),23,1364,re:^ORN_
fca2022,olfactory receptor neuron,ORN_DL3,class,FCA annotation (FBbt); MaleCNS class olfactory (ORN_* types),103,1364,re:^ORN_
fca2022,olfactory receptor neuron,ORN_DL4,class,FCA annotation (FBbt); MaleCNS class olfactory (ORN_* types),62,1364,re:^ORN_
fca2022,olfactory receptor neuron,ORN_DL5,class,FCA annotation (FBbt); MaleCNS class olfactory (ORN_* types),43,1364,re:^ORN_
fca2022,olfactory receptor neuron,ORN_DM1,class,FCA annotation (FBbt); MaleCNS class olfactory (ORN_* types),74,1364,re:^ORN_
fca2022,olfactory receptor neuron,ORN_DM2,class,FCA annotation (FBbt); MaleCNS class olfactory (ORN_* types),54,1364,re:^ORN_
fca2022,olfactory receptor neuron,ORN_DM3,class,FCA annotation (FBbt); MaleCNS class olfactory (ORN_* types),63,1364,re:^ORN_
fca2022,olfactory receptor neuron,ORN_DM4,class,FCA annotation (FBbt); MaleCNS class olfactory (ORN_* types),32,1364,re:^ORN_
fca2022,olfactory receptor neuron,ORN_DM5,class,FCA annotation (FBbt); MaleCNS class olfactory (ORN_* types),35,1364,re:^ORN_
fca2022,olfactory receptor neuron,ORN_DM6,class,FCA annotation (FBbt); MaleCNS class olfactory (ORN_* types),58,1364,re:^ORN_
fca2022,olfactory receptor neuron,ORN_DP1l,class,FCA annotation (FBbt); MaleCNS class olfactory (ORN_* types),33,1364,re:^ORN_
fca2022,olfactory receptor neuron,ORN_DP1m,class,FCA annotation (FBbt); MaleCNS class olfactory (ORN_* types),31,1364,re:^ORN_
fca2022,olfactory receptor neuron,ORN_V,class,FCA annotation (FBbt); MaleCNS class olfactory (ORN_* types),55,1364,re:^ORN_
fca2022,olfactory receptor neuron,ORN_VA1d,class,FCA annotation (FBbt); MaleCNS class olfactory (ORN_* types),132,1364,re:^ORN_
fca2022,olfactory receptor neuron,ORN_VA1v,class,FCA annotation (FBbt); MaleCNS class olfactory (ORN_* types),130,1364,re:^ORN_
fca2022,olfactory receptor neuron,ORN_VA2,class,FCA annotation (FBbt); MaleCNS class olfactory (ORN_* types),83,1364,re:^ORN_
fca2022,olfactory receptor neuron,ORN_VA3,class,FCA annotation (FBbt); MaleCNS class olfactory (ORN_* types),30,1364,re:^ORN_
fca2022,olfactory receptor neuron,ORN_VA4,class,FCA annotation (FBbt); MaleCNS class olfactory (ORN_* types),34,1364,re:^ORN_
fca2022,olfactory receptor neuron,ORN_VA5,class,FCA annotation (FBbt); MaleCNS class olfactory (ORN_* types),16,1364,re:^ORN_
fca2022,olfactory receptor neuron,ORN_VA6,class,FCA annotation (FBbt); MaleCNS class olfactory (ORN_* types),63,1364,re:^ORN_
fca2022,olfactory receptor neuron,ORN_VA7l,class,FCA annotation (FBbt); MaleCNS class olfactory (ORN_* types),29,1364,re:^ORN_
fca2022,olfactory receptor neuron,ORN_VA7m,class,FCA annotation (FBbt); MaleCNS class olfactory (ORN_* types),24,1364,re:^ORN_
fca2022,olfactory receptor neuron,ORN_VC1,class,FCA annotation (FBbt); MaleCNS class olfactory (ORN_* types),29,1364,re:^ORN_
fca2022,olfactory receptor neuron,ORN_VC2,class,FCA annotation (FBbt); MaleCNS class olfactory (ORN_* types),32,1364,re:^ORN_
fca2022,olfactory receptor neuron,ORN_VC3,class,FCA annotation (FBbt); MaleCNS class olfactory (ORN_* types),34,1364,re:^ORN_
fca2022,olfactory receptor neuron,ORN_VC4,class,FCA annotation (FBbt); MaleCNS class olfactory (ORN_* types),38,1364,re:^ORN_
fca2022,olfactory receptor neuron,ORN_VC5,class,FCA annotation (FBbt); MaleCNS class olfactory (ORN_* types),31,1364,re:^ORN_
fca2022,olfactory receptor neuron,ORN_VL1,class,FCA annotation (FBbt); MaleCNS class olfactory (ORN_* types),82,1364,re:^ORN_
fca2022,olfactory receptor neuron,ORN_VL2a,class,FCA annotation (FBbt); MaleCNS class olfactory (ORN_* types),98,1364,re:^ORN_
fca2022,olfactory receptor neuron,ORN_VL2p,class,FCA annotation (FBbt); MaleCNS class olfactory (ORN_* types),45,1364,re:^ORN_
fca2022,olfactory receptor neuron,ORN_VM1,class,FCA annotation (FBbt); MaleCNS class olfactory (ORN_* types),33,1364,re:^ORN_
fca2022,olfactory receptor neuron,ORN_VM2,class,FCA annotation (FBbt); MaleCNS class olfactory (ORN_* types),41,1364,re:^ORN_
fca2022,olfactory receptor neuron,ORN_VM3,class,FCA annotation (FBbt); MaleCNS class olfactory (ORN_* types),43,1364,re:^ORN_
fca2022,olfactory receptor neuron,ORN_VM4,class,FCA annotation (FBbt); MaleCNS class olfactory (ORN_* types),78,1364,re:^ORN_
fca2022,olfactory receptor neuron,ORN_VM5d,class,FCA annotation (FBbt); MaleCNS class olfactory (ORN_* types),84,1364,re:^ORN_
fca2022,olfactory receptor neuron,ORN_VM5v,class,FCA annotation (FBbt); MaleCNS class olfactory (ORN_* types),34,1364,re:^ORN_
fca2022,olfactory receptor neuron,ORN_VM6l,class,FCA annotation (FBbt); MaleCNS class olfactory (ORN_* types),14,1364,re:^ORN_
fca2022,olfactory receptor neuron,ORN_VM6m,class,FCA annotation (FBbt); MaleCNS class olfactory (ORN_* types),25,1364,re:^ORN_
fca2022,olfactory receptor neuron,ORN_VM6v,class,FCA annotation (FBbt); MaleCNS class olfactory (ORN_* types),34,1364,re:^ORN_
fca2022,olfactory receptor neuron,ORN_VM7d,class,FCA annotation (FBbt); MaleCNS class olfactory (ORN_* types),36,1364,re:^ORN_
fca2022,olfactory receptor neuron,ORN_VM7v,class,FCA annotation (FBbt); MaleCNS class olfactory (ORN_* types),25,1364,re:^ORN_
fca2022,adult olfactory receptor neuron Gr21a/63a,ORN_V,alias,Gr21a/Gr63a CO2 ORNs project to glomerulus V (Suh 2004; Jones 2007) -> ORN_V,55,6,exact:ORN_V
fca2022,antennal trichoid sensillum at4,ORN_VA1v,fuzzy,"at4 houses Or47b (VA1v), Or65a/b/c (DL3), Or88a (VA1d) (Couto 2005); 7 nuclei",130,7,list:ORN_VA1v|ORN_DL3|ORN_VA1d
fca2022,antennal trichoid sensillum at4,ORN_DL3,fuzzy,"at4 houses Or47b (VA1v), Or65a/b/c (DL3), Or88a (VA1d) (Couto 2005); 7 nuclei",103,7,list:ORN_VA1v|ORN_DL3|ORN_VA1d
fca2022,antennal trichoid sensillum at4,ORN_VA1d,fuzzy,"at4 houses Or47b (VA1v), Or65a/b/c (DL3), Or88a (VA1d) (Couto 2005); 7 nuclei",132,7,list:ORN_VA1v|ORN_DL3|ORN_VA1d
fca2022,Johnston organ neuron,JO-A-unclear,class,FCA annotation (FBbt); MaleCNS JO-* types (class mechanosensory),24,541,re:^JO-
fca2022,Johnston organ neuron,JO-A1,class,FCA annotation (FBbt); MaleCNS JO-* types (class mechanosensory),8,541,re:^JO-
fca2022,Johnston organ neuron,JO-A2,class,FCA annotation (FBbt); MaleCNS JO-* types (class mechanosensory),13,541,re:^JO-
fca2022,Johnston organ neuron,JO-A3,class,FCA annotation (FBbt); MaleCNS JO-* types (class mechanosensory),2,541,re:^JO-
fca2022,Johnston organ neuron,JO-A4,class,FCA annotation (FBbt); MaleCNS JO-* types (class mechanosensory),3,541,re:^JO-
fca2022,Johnston organ neuron,JO-B-unclear,class,FCA annotation (FBbt); MaleCNS JO-* types (class mechanosensory),13,541,re:^JO-
fca2022,Johnston organ neuron,JO-B1_a,class,FCA annotation (FBbt); MaleCNS JO-* types (class mechanosensory),17,541,re:^JO-
fca2022,Johnston organ neuron,JO-B1_b,class,FCA annotation (FBbt); MaleCNS JO-* types (class mechanosensory),12,541,re:^JO-
fca2022,Johnston organ neuron,JO-B1_c,class,FCA annotation (FBbt); MaleCNS JO-* types (class mechanosensory),10,541,re:^JO-
fca2022,Johnston organ neuron,JO-B2,class,FCA annotation (FBbt); MaleCNS JO-* types (class mechanosensory),9,541,re:^JO-
fca2022,Johnston organ neuron,JO-B3,class,FCA annotation (FBbt); MaleCNS JO-* types (class mechanosensory),12,541,re:^JO-
fca2022,Johnston organ neuron,JO-B4_a,class,FCA annotation (FBbt); MaleCNS JO-* types (class mechanosensory),3,541,re:^JO-
fca2022,Johnston organ neuron,JO-B4_b,class,FCA annotation (FBbt); MaleCNS JO-* types (class mechanosensory),12,541,re:^JO-
fca2022,Johnston organ neuron,JO-CA1,class,FCA annotation (FBbt); MaleCNS JO-* types (class mechanosensory),10,541,re:^JO-
fca2022,Johnston organ neuron,JO-CA2,class,FCA annotation (FBbt); MaleCNS JO-* types (class mechanosensory),9,541,re:^JO-
fca2022,Johnston organ neuron,JO-CL,class,FCA annotation (FBbt); MaleCNS JO-* types (class mechanosensory),19,541,re:^JO-
fca2022,Johnston organ neuron,JO-CM,class,FCA annotation (FBbt); MaleCNS JO-* types (class mechanosensory),30,541,re:^JO-
fca2022,Johnston organ neuron,JO-DA,class,FCA annotation (FBbt); MaleCNS JO-* types (class mechanosensory),5,541,re:^JO-
fca2022,Johnston organ neuron,JO-DP,class,FCA annotation (FBbt); MaleCNS JO-* types (class mechanosensory),3,541,re:^JO-
fca2022,Johnston organ neuron,JO-ED1,class,FCA annotation (FBbt); MaleCNS JO-* types (class mechanosensory),18,541,re:^JO-
fca2022,Johnston organ neuron,JO-ED2_a,class,FCA annotation (FBbt); MaleCNS JO-* types (class mechanosensory),38,541,re:^JO-
fca2022,Johnston organ neuron,JO-ED2_b,class,FCA annotation (FBbt); MaleCNS JO-* types (class mechanosensory),21,541,re:^JO-
fca2022,Johnston organ neuron,JO-ED2_c,class,FCA annotation (FBbt); MaleCNS JO-* types (class mechanosensory),14,541,re:^JO-
fca2022,Johnston organ neuron,JO-EV1,class,FCA annotation (FBbt); MaleCNS JO-* types (class mechanosensory),50,541,re:^JO-
fca2022,Johnston organ neuron,JO-EV2,class,FCA annotation (FBbt); MaleCNS JO-* types (class mechanosensory),36,541,re:^JO-
fca2022,Johnston organ neuron,JO-EV3,class,FCA annotation (FBbt); MaleCNS JO-* types (class mechanosensory),45,541,re:^JO-
fca2022,Johnston organ neuron,JO-EV4,class,FCA annotation (FBbt); MaleCNS JO-* types (class mechanosensory),1,541,re:^JO-
fca2022,Johnston organ neuron,JO-EV5,class,FCA annotation (FBbt); MaleCNS JO-* types (class mechanosensory),23,541,re:^JO-
fca2022,Johnston organ neuron,JO-EV6,class,FCA annotation (FBbt); MaleCNS JO-* types (class mechanosensory),21,541,re:^JO-
fca2022,Johnston organ neuron,JO-FD1,class,FCA annotation (FBbt); MaleCNS JO-* types (class mechanosensory),4,541,re:^JO-
fca2022,Johnston organ neuron,JO-FD2,class,FCA annotation (FBbt); MaleCNS JO-* types (class mechanosensory),4,541,re:^JO-
fca2022,Johnston organ neuron,JO-FV,class,FCA annotation (FBbt); MaleCNS JO-* types (class mechanosensory),70,541,re:^JO-
fca2022,Johnston organ neuron,JO-mz,class,FCA annotation (FBbt); MaleCNS JO-* types (class mechanosensory),11,541,re:^JO-
fca2022,Johnston organ neuron,JO-unclear,class,FCA annotation (FBbt); MaleCNS JO-* types (class mechanosensory),102,541,re:^JO-
fca2022,auditory sensory neuron,JO-A-unclear,class,FCA annotation (FBbt); MaleCNS subclass auditory (JO-A/JO-B/JO-CA types),24,706,query:subclass == 'auditory'
fca2022,auditory sensory neuron,JO-A1,class,FCA annotation (FBbt); MaleCNS subclass auditory (JO-A/JO-B/JO-CA types),8,706,query:subclass == 'auditory'
fca2022,auditory sensory neuron,JO-A2,class,FCA annotation (FBbt); MaleCNS subclass auditory (JO-A/JO-B/JO-CA types),13,706,query:subclass == 'auditory'
fca2022,auditory sensory neuron,JO-A3,class,FCA annotation (FBbt); MaleCNS subclass auditory (JO-A/JO-B/JO-CA types),2,706,query:subclass == 'auditory'
fca2022,auditory sensory neuron,JO-A4,class,FCA annotation (FBbt); MaleCNS subclass auditory (JO-A/JO-B/JO-CA types),3,706,query:subclass == 'auditory'
fca2022,auditory sensory neuron,JO-B-unclear,class,FCA annotation (FBbt); MaleCNS subclass auditory (JO-A/JO-B/JO-CA types),13,706,query:subclass == 'auditory'
fca2022,auditory sensory neuron,JO-B1_a,class,FCA annotation (FBbt); MaleCNS subclass auditory (JO-A/JO-B/JO-CA types),17,706,query:subclass == 'auditory'
fca2022,auditory sensory neuron,JO-B1_b,class,FCA annotation (FBbt); MaleCNS subclass auditory (JO-A/JO-B/JO-CA types),12,706,query:subclass == 'auditory'
fca2022,auditory sensory neuron,JO-B1_c,class,FCA annotation (FBbt); MaleCNS subclass auditory (JO-A/JO-B/JO-CA types),10,706,query:subclass == 'auditory'
fca2022,auditory sensory neuron,JO-CA2,class,FCA annotation (FBbt); MaleCNS subclass auditory (JO-A/JO-B/JO-CA types),9,706,query:subclass == 'auditory'
fca2022,columnar neuron T1,T1,exact,label token T1,1777,1618,exact:T1
fca2022,T neuron T4/T5a-b,T4a,fuzzy,"label token T4/T5a-b -> T4a,T4b,T5a,T5b",1684,1525,list:T4a|T4b|T5a|T5b
fca2022,T neuron T4/T5a-b,T4b,fuzzy,"label token T4/T5a-b -> T4a,T4b,T5a,T5b",1690,1525,list:T4a|T4b|T5a|T5b
fca2022,T neuron T4/T5a-b,T5a,fuzzy,"label token T4/T5a-b -> T4a,T4b,T5a,T5b",1664,1525,list:T4a|T4b|T5a|T5b
fca2022,T neuron T4/T5a-b,T5b,fuzzy,"label token T4/T5a-b -> T4a,T4b,T5a,T5b",1715,1525,list:T4a|T4b|T5a|T5b
fca2022,T neuron T4/T5c-d,T4c,fuzzy,"label token T4/T5c-d -> T4c,T4d,T5c,T5d",1778,734,list:T4c|T4d|T5c|T5d
fca2022,T neuron T4/T5c-d,T4d,fuzzy,"label token T4/T5c-d -> T4c,T4d,T5c,T5d",1709,734,list:T4c|T4d|T5c|T5d
fca2022,T neuron T4/T5c-d,T5c,fuzzy,"label token T4/T5c-d -> T4c,T4d,T5c,T5d",1720,734,list:T4c|T4d|T5c|T5d
fca2022,T neuron T4/T5c-d,T5d,fuzzy,"label token T4/T5c-d -> T4c,T4d,T5c,T5d",1620,734,list:T4c|T4d|T5c|T5d
fca2022,T neuron T4/T5,T4a,fuzzy,label token T4/T5 -> all eight T4/T5 subtypes,1684,376,re:^T[45][a-d]$
fca2022,T neuron T4/T5,T4b,fuzzy,label token T4/T5 -> all eight T4/T5 subtypes,1690,376,re:^T[45][a-d]$
fca2022,T neuron T4/T5,T4c,fuzzy,label token T4/T5 -> all eight T4/T5 subtypes,1778,376,re:^T[45][a-d]$
fca2022,T neuron T4/T5,T4d,fuzzy,label token T4/T5 -> all eight T4/T5 subtypes,1709,376,re:^T[45][a-d]$
fca2022,T neuron T4/T5,T5a,fuzzy,label token T4/T5 -> all eight T4/T5 subtypes,1664,376,re:^T[45][a-d]$
fca2022,T neuron T4/T5,T5b,fuzzy,label token T4/T5 -> all eight T4/T5 subtypes,1715,376,re:^T[45][a-d]$
fca2022,T neuron T4/T5,T5c,fuzzy,label token T4/T5 -> all eight T4/T5 subtypes,1720,376,re:^T[45][a-d]$
fca2022,T neuron T4/T5,T5d,fuzzy,label token T4/T5 -> all eight T4/T5 subtypes,1620,376,re:^T[45][a-d]$
fca2022,T neuron T2,T2,exact,label token T2,1630,604,exact:T2
fca2022,T neuron T2a,T2a,exact,label token T2a,1872,622,exact:T2a
fca2022,T neuron T3,T3,exact,label token T3,1940,617,exact:T3
fca2022,lamina monopolar neuron L1,L1,exact,label token L1,1776,906,exact:L1
fca2022,lamina monopolar neuron L2,L2,exact,label token L2,1779,1238,exact:L2
fca2022,lamina monopolar neuron L3,L3,exact,label token L3,1772,1047,exact:L3
fca2022,lamina monopolar neuron L4,L4,exact,label token L4,1769,660,exact:L4
fca2022,lamina monopolar neuron L5,L5,exact,label token L5,1787,535,exact:L5
